ID,wireText,postingKey,glAccount,customerNo,companyCode,costCentre,profitCentre,febanDescription,comments
1d84f643-5b7b-478a-b4f4-902d5e342c02,ORDER:RUSTIC TRENDS,50,6201010.0,0,1001,18680000,0,RUSTIC TRENDS,0
005512f7-9b1c-4254-a181-4d9592847292,CO MERCHANDIZE LIQU INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO MERCHANDIZE LIQU INDIV/CO. I.D,0
4ef405eb-679b-445c-afb5-fe26c448be14,CO FCC FINANCE LLC  INDIV/CO. I.D,0,,0,0,0,0,CO FCC FINANCE LLC  INDIV/CO. I.D,0
822307a7-61d7-48cc-8a46-ce81a7e2bf74,BCD Travel,50,6202030.0,0,1400,19090328,0,BCD Travel,
05c16df3-6d33-497a-81a7-cdee46a300fc,ORDER:T & T TRADING GROUP LLC,50,6201010.0,0,1001,18680000,0,T & T TRADING GROUP LLC,0
7389c3c6-03e1-4388-af53-453607846345,ORDER:AMERICAN EXPRESS TRAVEL RELATED,15,,0,1001,0,0,AMERICAN EXPRESS TRAVEL RELATED,Contact with Ram and Gift card team and confirm the booking details
4ecba5f2-7321-4170-aaf3-d7ee65037358,CO BHN INC.         INDIV/CO. I.D,15,,0,1001,0,0,CO BHN INC.         INDIV/CO. I.D,0
6ec31608-6f04-4cb2-a3bb-d12b7ed2d31c,ITEO CORP      ENTRY DESCRIPTION   US AC,50,4507000.0,0,1122,14042000,0,CRITEO CORP,"Got confirmation from Kathleen ,Here onwords this wire booking details has been changed"
9c7454ef-e15f-49bb-8671-199f0b07202d,CO XPRESS GLOBAL SY INDIV/CO. I.D,15,,0,1001,0,0,CO XPRESSGLOBALSYS,0
6c64d377-8efe-4b63-b480-87b472425fa1,ORDER:SOUTHEAST WHOLESALE AND LIQUIDATOR,50,6201010.0,0,1001,18680000,0,SOUTHEAST WHOLESALE AND LIQUIDATOR,0
c539416c-976d-45d4-abfb-164375264c47,ORDER:ORLANDO H RICHARDS,50,6201010.0,0,1001,18680000,0,ORLANDO H RICHARDS,0
512406c0-17cf-44b4-8a9b-bf90cf2ddb65,ORDER:SALEOVERSTOCK,50,6201010.0,0,1001,18680000,0,SALEOVERSTOCK,0
e2203026-582b-4a8b-ace3-7885733f0a98,CO RLMS             INDIV/CO. I.D,50,,0,0,0,0,CO RLMS             INDIV/CO. I.D,Mail need to send to HD Renovation team for Lead numbers
632d7e1d-1871-460e-9022-97e27e524df4,CO MOHAWK INDUSTRIE INDIV/CO. I.D,0,,0,0,0,0,CO MOHAWK INDUSTRIE INDIV/CO. I.D,"Get allocation details from Barclay, Meredith H <Meredith_Barclay@HomeDepot.com>; Dennison, John <JOHN_DENNISON@homedepot.com>"
15ce9983-8503-429a-b804-ee67086e9de1,CO CAL CARTAGE MGMT INDIV/CO. I.D,50,5524000.0,0,1001,15154000,0,CO CALCARTAGE,0
5df8354b-7c3e-4a8e-af0a-d6b8bee6ad21,COME FIND YOUR TREASURE LLC,50,6201010.0,0,1001,18680000,0,COME FIND YOUR TREASURE LLC,0
238b39c7-0d84-4622-bec8-659f62e20cb0,ORDER:REGISTIX LLC,50,6201010.0,0,1001,18680000,0,REGISTIX LLC,0
6e9dd1bc-f678-403e-8de6-65706c7b169e,ORDER:MARCAN WHOLESALE LLC,50,6201010.0,0,1001,18680000,0,MARCAN WHOLESALE LLC,0
71cf4c84-f1f8-4550-b984-dc835e28ea15,ORDER:JOHN J MIANI III POD,50,6201010.0,0,1001,18680000,0,JOHN J MIANI III POD,0
0b29fa5e-4fe9-464e-bcbc-f34da53f3757,ORDER:CLOSEOUT TOOLS AND MORE LLC,50,6201010.0,0,1001,18680000,0,CLOSEOUT TOOLS AND MORE LLC,0
4cc6acdf-07ac-4bb0-9923-0ea5a65e6612,CO USPS9000010310   INDIV/CO. I.D,40,1400200.0,0,1001,0,2695,CO USPS9000010310   INDIV/CO. I.D,
bf14bb25-4b72-40cf-8db0-e56641dee665,ORDER:YGRENE ENERGY FUND INC.,50,1230055.0,0,1001,10100000,,YGRENE ENERGY,YGRENE ENERGY - booking Topline
ab3f24dd-404b-4b48-948d-90afcdf4b48a,ORDER:FUSIONSEVEN,50,4507000.0,0,1122,14046000,0,FUSIONSEVEN  INC,GOT  CONFIRMATION MAIL FROM KATHLEEN
ee54e574-6300-418a-9ed6-e4f0ee2da5ae,ORDER:MIANI ENTERPRISES LLC,50,6201010.0,0,1001,18680000,,MIANI ENTERPRISES LLC,0
d5c7d5d3-7db3-495f-90be-cf5414f16913,ORDER:CRS RECYCLING SERVICES LLC.,50,6201010.0,0,1001,18680000,0,CRS RECYCLING SERVICES LLC.,0
71f5e2b7-269c-4a9f-b64a-7b827024564e,LENOVO 8293,15,,0,1001,0,0,CO LENOVO 8293,
cebd4880-91fb-4d23-b57f-aacad3593f11,ORDER:SUPREME LIQUIDATORS INC.,50,6201010.0,0,1001,18680000,0,SUPREME LIQUIDATORS INC.,0
a68e682e-f2f9-4909-834c-b1a368568956,ORDER:HOSANNA! LUTHERAN CHURCH OF LAKEVI,50,6201010.0,0,1001,18680000,0,HOSANNA! LUTHERAN CHURCH OF LAKEVI,0
55908715-3e9a-474a-a4e7-a187f9fb73a9,ORDER:CHANNEL CONTROL MERCHANTS LLC,50,6201010.0,0,1001,18680000,0,CHANNEL CONTROL MERCHANTS LLC,0
14d328ca-0196-4bec-895f-12f293ee54fe,ORDER:CIRCLE CITY BARGAINS LLC,50,6201010.0,0,1001,18680000,0,CIRCLE CITY BARGAINS LLC,0
79a3b3b2-167d-4a5b-9a22-588b44eae724,ORDER:ANEW BUSINESS SOLUTIONS,50,6201010.0,0,1001,18680000,0,ANEW BUSINESS SOLUTIONS,0
ad166de2-bb00-4f10-98af-7c41835b2037,ORDER:COAST 2 COAST LIQUIDATION LLC,50,6201010.0,0,1001,18680000,0,COAST 2 COAST LIQUIDATION LLC,0
dbf6acb3-5d9f-47b2-af0b-2ff9f74ac9aa,ORDER:SHANNON R GILLIAM,50,6201010.0,0,1001,18680000,0,SHANNON R GILLIAM,0
50942cd6-0bb4-4f32-b578-729d0af91a64,ORDER:HMR REVERSE LOGISTICS INC,50,6201010.0,0,1001,18680000,0,HMR REVERSE LOGISTICS INC,0
0ceb26e5-2e55-4d4f-bd90-5b2a633aef10,ORDER:MIDTOWN SERVICES,50,6201010.0,0,1001,18680000,0,MIDTOWN SERVICES INC,0
e76dfb75-e48f-4170-85e8-4bbaf0ed25ae,ORDER:JESUS ARELLANO GARCIA SOLE PROP,50,6201010.0,0,1001,18680000,0,JESUS ARELLANO GARCIA SOLE PROP,0
c1bed11e-98af-49f1-9b0f-dd7779332ea9,ORDER:C & P WHOLESALE LLC,50,6201010.0,0,1001,18680000,0,C & P WHOLESALE LLC,0
7708033b-966a-4aaf-9636-b22986837b90,ORDER:LAKESIDE LIQUIDATOR LLC,50,6201010.0,0,1001,18680000,0,LAKESIDE LIQUIDATOR LLC,0
c179bed2-2947-4f42-98bf-088941190590,ORDER:CARLOS B GRAHAM SOLE PROP,50,6201010.0,0,1001,18680000,0,CARLOS B GRAHAM SOLE PROP,0
cc33b008-75eb-466f-8a69-a38e1c3cf654,ORDER:CAFFEY ENTERPRISE INC,50,6201010.0,0,1001,18680000,0,CAFFEY ENTERPRISE INC,0
d8ea63f0-5b2f-4263-8610-b0d5a65ff93b,ORDER:VALLEY DISCOUNTS LLC,50,6201010.0,0,1001,18680000,0,VALLEY DISCOUNTS LLC,0
2b301073-8133-4951-ada5-68353fe49fcb,ORDER:B MILLER GROUP LLC,50,6201010.0,0,1001,18680000,0,B MILLER GROUP LLC,0
af2c058c-d53b-46fb-a99f-f1809ce6f951,ORDER:RYAN L MEZINGER MICHELINE MEZINGER,50,6201010.0,0,1001,18680000,0,RYAN L MEZINGER MICHELINE MEZINGER,0
6d31780d-8bcd-475e-9534-39f0817f5c4e,ORDER:BARRELLY ENTERPRISES LLC,50,6201010.0,0,1001,18680000,0,BARRELLY ENTERPRISES LLC,0
7345c54a-4dd0-4da6-bcd1-5f0a8d7f484d,ORDER:DERICK J HOLLON DBA EVERYTHING ELS,50,6201010.0,0,1001,18680000,0,DERICK J HOLLON DBA EVERYTHING ELS,0
42260572-b85e-4fd8-a5fc-a5f88b27e2eb,ORDER:LYNCIA L MCCURDY,50,6201010.0,0,1001,18680000,0,LYNCIA L MCCURDY,0
9f9fda67-4eac-4cca-93b4-4f4e4f9fe7eb,ORDER:STEVEN C DAY DBA,50,6201010.0,0,1001,18680000,0,STEVEN C DAY DBA,0
136a808e-e318-4821-a4ee-20d845ed0ac4,ORDER:XCESS LIMITED,50,6201010.0,0,1001,18680000,0,XCESS LIMITED,0
cde6d71c-12ba-485d-9821-50be764ae00c,ORDER:BFLO WHOLESALE LLC,50,6201010.0,0,1001,18680000,0,BFLO WHOLESALE LLC,0
ab7c2a47-a7f7-44a1-86cc-94274c429e9a,ORDER:LIFELINE OUTDOORS LLC,50,6201010.0,0,1001,18680000,0,LIFELINE OUTDOORS LLC,0
9d81a6fc-7068-484b-b2ef-498f60032abf,ORDER:EDWARD P HERCEG DBA,50,6201010.0,0,1001,18680000,0,EDWARD P HERCEG DBA,0
4c831d39-b3a3-49db-8f40-c4ec26f86348,ORDER:AMERICA'S DISCOUNTS INC,50,6201010.0,0,1001,18680000,0,AMERICA'S DISCOUNTS INC,0
5743bfd8-89a8-4783-8424-fb481c9c1ee8,ORDER:ZURDO GROUP LLC,50,6201010.0,0,1001,18680000,0,ZURDO GROUP LLC,0
e40689ec-474c-4256-937f-8e659b0beda0,CO A-1 RESTAURANT E INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO A-1 RESTAURANT E INDIV/CO. I.D,0
bf8528d4-2de9-421e-a883-50161d030dde,ORDER:SALESUMO LLC,50,6201010.0,0,1001,18680000,0,SALESUMO LLC,0
77afebfb-e16e-4a63-b31b-e5274e734c51,ORDER:PHAT DAT CORP,50,6201010.0,0,1001,18680000,0,PHAT DAT CORP,0
9abd6811-2852-41f6-a402-7ac409a840d2,ORDER:SBK LIQUIDATORS,50,6201010.0,0,1001,18680000,0,SBK LIQUIDATORS,0
d599102b-24d8-457e-8460-3a878610abf4,ORDER:P COVE ENTERPRISES INC,50,6201010.0,0,1001,18680000,0,P COVE ENTERPRISES INC,0
d49c08ea-12fa-48ad-a536-fb6e9e27d33b,CO VIA TRADING CORP INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO VIA TRADING CORP INDIV/CO. I.D,0
d296e122-fd07-4c53-b8f6-6cb27d7c3780,ORDER:MNB RECYCLING,50,6201010.0,0,1001,18680000,0,MNB RECYCLING,0
d30ab762-ad0b-4194-ab45-f0fa28a966de,ORDER:LIQUIDATION HUT DAWSONVILLE LLC,50,6201010.0,0,1001,18680000,0,LIQUIDATION HUT DAWSONVILLE LLC,0
0bf5414d-b8b0-45cf-ae5e-1b9eb9c3975c,ORDER:ACE WORLDWIDE LIQUIDATION LLC,50,6201010.0,0,1001,18680000,0,ACE WORLDWIDE LIQUIDATION LLC,0
8d859283-a326-4c91-a8b4-33289806dd21,ORDER:DESCUENTO EVENTAS,50,6201010.0,0,1001,18680000,0,DESCUENTO EVENTAS,0
96709a85-f3ca-42b8-abb5-f3699c8e0a6a,ORDER:ABC STOCK CORP,50,6201010.0,0,1001,18680000,0,ABC STOCK CORP,0
d199da09-e05e-4aec-b8e8-f1c3b404388e,ORDER:LIQUIDITY SERVICES INC B2B CUSTOME,50,6201010.0,0,1001,18680000,0,LIQUIDITY SERVICES INC B2B CUSTOME,0
baa0f833-4a20-4014-b34e-d409d302ce6a,ORDER:FAMILY LIQUIDATORS,50,6201010.0,0,1001,18680000,0,FAMILY LIQUIDATORS,0
2246523a-abbb-484f-b4c7-47de19221535,ORDER:VINCENT S. CALVOSA,50,6201010.0,0,1001,18680000,0,VINCENT S. CALVOSA,0
4245050a-2918-42b1-9872-df47718d9211,ORDER:LLC JEM HOME IMPROVEMENT SOLUTIONS,50,6201010.0,0,1001,18680000,0,LLC JEM HOME IMPROVEMENT SOLUTIONS,0
5e56f269-4a58-4740-bae2-cc736bd5ebea,ORDER:COME FIND YOUR TREASURE LLC,50,6201010.0,0,1001,18680000,0,COME FIND YOUR TREASURE LLC,0
d96bd36d-ae8d-4665-ae7e-220ce88943e0,ORDER:LLC A&T DROP SITES,50,6201010.0,0,1001,18680000,0,LLC A&T DROP SITES,0
ae3d5a23-eb89-45e0-9294-b9e08680eaaf,ORDER:BEST BARGAINS DEPOT LLC,50,6201010.0,0,1001,18680000,0,BEST BARGAINS DEPOT LLC,0
1711db36-71fd-4d98-a7b8-82a66c6e8c97,ORDER:BE LIQUIDATORS LLC,50,6201010.0,0,1001,18680000,0,BE LIQUIDATORS LLC,0
ee6ba578-966d-4673-96eb-467633190ded,ORDER:DBA AZ LIQUIDATORS,50,6201010.0,0,1001,18680000,0,DBA AZ LIQUIDATORS,0
a9a4a36b-8eb8-4484-8a35-f3bebf4573ca,CO BX DEPOT LTD     INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO BX DEPOT LTD     INDIV/CO. I.D,0
50a03f14-6f9c-4969-8574-d35404f6d34f,ORDER:AMANDA L STRUCK,50,6201010.0,0,1001,18680000,0,AMANDA L STRUCK,0
877c4417-ed18-4f51-8152-ad14cc484ab0,ORDER:NORTH AMERICA CITI BRANDED CARDS 5,50,1200010.0,0,1001,0,0,SOUTH DAKOTA,0
f6f0b7da-187f-43e0-82fc-eb6d6c9e5be2,ORDER:STANLEY L SANFORD,50,6201010.0,0,1001,18680000,0,STANLEY L SANFORD,0
01715b3f-874f-49c7-ad67-dc90300604cb,ORDER:JESSICA D. HUNT,50,6201010.0,0,1001,18680000,0,JESSICA D. HUNT,0
58318cd2-55bd-4887-b049-b4cb0cef96af,ORDER:MS VALERIE B TROUP SOLE PROP,50,6201010.0,0,1001,18680000,0,MS VALERIE B TROUP SOLE PROP,0
ce66d328-8a35-480d-9e5e-c61a16658024,ORDER:DANI MARIE HORD LLC DBA WERITO SAL,50,6201010.0,0,1001,18680000,0,DANI MARIE HORD LLC DBA WERITO SAL,0
4143b160-455e-42f0-ac5c-f063ef9e413c,ORDER:NICK ALIA OR MAYRA ALIA DBA CENTRA,50,6201010.0,0,1001,18680000,0,NICK ALIA OR MAYRA ALIA DBA CENTRA,0
6bf5bc9e-49a9-4072-a40d-9b108307d922,ORDER:SERVICE NET WARRANTY LLC,15,0.0,110019,1001,0,0,SERVICE NET WARRANTY LLC,0
3120f056-a2bc-43ca-8a43-bcfde6a744fc,ORDER:YARD SALE INC,50,6201010.0,0,1001,18680000,0,YARD SALE INC,0
db61fc2e-826e-496d-b12c-1f1668c8b67e,ORDER:MIDTOWN LIQUIDATION,50,6201010.0,0,1001,18680000,0,MIDTOWN LIQUIDATION,0
af8fdbcf-cd2a-46d0-8f17-2d2b52026302,ORDER:CHRISTOPHER J LAUER,50,6201010.0,0,1001,18680000,0,CHRISTOPHER J LAUER,0
6919424f-d509-4d0a-8f2d-e709d90bd5f6,ORDER:COOL ARROWS ENTERPRISES LLC,50,6201010.0,0,1001,18680000,0,COOL ARROWS ENTERPRISES LLC,0
488df2de-ffe9-4077-b466-6a245aa4531f,ORDER:CELIA  REYES,50,6201010.0,0,1001,18680000,0,CELIA  REYES,0
b6eccec6-b510-431c-b576-c4713f08ecc0,ORDER:SONYA D MILLER,50,6201010.0,0,1001,18680000,0,SONYA D MILLER,0
9e7f02a8-9120-4b05-92d4-38a9c75912ee,ORDER:GREGORY A JONES,50,6201010.0,0,1001,18680000,0,GREGORY A JONES,0
a7e4e657-e258-4916-8079-e6faca989c5d,ORDER:A TO Z HOME IMPROVEMENT MERCHANDIS,50,6201010.0,0,1001,18680000,0,A TO Z HOME IMPROVEMENT MERCHANDIS,0
3222cf88-f13c-4f0f-981a-3cb939169cf6,ORDER:CORTLAND CAPITAL MARKETS SERVICES,0,,0,0,0,0,CORTLAND CAPITAL MARKETS SERVICES,0
71abeaa4-0ebb-42b4-a21f-9060673044f4,ORDER:DETROIT LAND BANK AUTHORIT,0,,0,0,0,0,DETROIT LAND BANK AUTHORIT,0
1f42f646-4452-4a7e-9477-8cbb68db62be,CO KINETICOCONCENTR INDIV/CO. I.D,15,,0,1001,0,0,CO KINETICOCONCENTR,0
295edba3-3e3f-4d51-a809-fe6f59eaedaa,CO VALERIE TROUP    INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO VALERIE TROUP    INDIV/CO. I.D,0
dece8e17-4f91-4b0e-b35f-02094a9fe5c4,ORDER:IRACEMA S SILVA,50,6201010.0,0,1001,18680000,0,IRACEMA S SILVA,0
59588530-ce2c-4923-8f72-45d50617de8c,ORDER:BUFFALO WHOLESALE INC.,50,6201010.0,0,1001,18680000,0,BUFFALO WHOLESALE INC.,0
aafc414a-6a94-49a7-afd4-e06bd095abbb,ORDER:AMERICAN DISCOUNT INC,50,6201010.0,0,1001,18680000,0,AMERICAN DISCOUNT INC,0
70bf9d83-c1b7-44eb-9add-7a938f554f8f,ORDER:LIQUIDATION STATION USA LLC,50,6201010.0,0,1001,18680000,0,LIQUIDATION STATION USA LLC,0
d929bae9-e925-42be-9a46-85ff1a0e69ec,ORDER:A&T DROP SITES,50,6201010.0,0,1001,18680000,0,LLC A&T DROP SITES,0
63038a89-ef6e-42f7-9f04-4bc1f0661948,CO SCHNITZER STEEL  INDIV/CO. I.D,50,5590020.0,0,1001,18680000,0,CO SCHNITZER STEEL,0
00dfad88-c72f-4294-8ecd-b6ea87f22598,CO ESTES EXPRESS LI INDIV/CO. I.D,15,,109180,1001,0,0,CO ESTES EXPRESS LI INDIV/CO. I.D,0
13ce67d1-aaa0-4480-9af7-a872899fbd7a,CO DETROIT LAND BA  INDIV/CO. I.D,0,,0,0,0,0,DETROIT LAND BANK AUTHORITY (DLBA),0
fbc6ece8-349e-4062-a563-da5790dbad4a,CO PEP BOYS LLC     INDIV/CO. I.D,15,,0,1001,0,0,PEP BOYS,0
f723d29f-2f94-4427-8a3a-2ac8417042aa,CO JAB ADVENTURES I INDIV/CO. I.D,15,,115902,1001,0,0,CO JAB ADVENTURES I INDIV/CO. I.D,0
b541171e-60eb-43cb-b1d4-06ddc5e0807c,CO SHOPJIMMY        INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO SHOPJIMMY        INDIV/CO. I.D,0
6ffce8ad-9b57-47be-bc85-3203667711a1,ORDER:YONATHAN J. NUNEZ IBARRA DBA,50,6201010.0,0,1001,18680000,0,YONATHAN J. NUNEZ IBARRA DBA,0
0bb2b444-e15b-428b-8d75-262c1ccdedfd,ORDER:GIVE LIQUIDATION LLC,50,6201010.0,0,1001,18680000,0,GIVE LIQUIDATION LLC,0
999f69af-fa55-4aa9-8d3a-457b75f563e2,ORDER:LIQUIDATION DESTINATION,50,6201010.0,0,1001,18680000,0,LIQUIDATION DESTINATION,0
f53eff59-41a0-4877-b1f9-048620b7e77e,CO ACKERMANLAW      INDIV/CO. I.D,50,8000010.0,0,1001,10100000,0,CO ACKERMANLAW      INDIV/CO. I.D,Got confirmation from  Kathleen
fcdd5a2b-dd59-40b8-ae0a-e3d501fe1be1,T #257448           SENDING PERSON/CO NFI,50,5526000.0,0,1001,15154000,0,CO NFI,0
49601e4f-239f-48d8-a8c7-57fb2ab6fd0b,CO C LAUER          INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO C LAUER          INDIV/CO. I.D,0
67345c30-f22c-4cd7-a2e0-9bb734fdedd5,CO CRPF II IMAGINE  INDIV/CO. I.D,0,,0,0,0,0,CO CRPF II IMAGINE  INDIV/CO. I.D,0
da8c7e5d-bc41-4e5e-a845-13ef9b3a7aee,ORDER:VISA USA,15,115127.0,0,1001,10100000,0,VISA USA,0
055ebeb6-aa99-438b-bc5c-7ea9350d0844,CO FAST TRACK IT OP INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO FAST TRACK IT OP INDIV/CO. I.D,0
5493cb09-ca7a-49bb-8e0c-d7baafcbd087,ORDER:MAS-HELP,50,6201010.0,0,1001,18680000,0,MAS-HELP,0
78e1e757-46a3-4f87-95e7-ecab5cb7cb1c,CO TREX COMPANY,50,5590020.0,0,1001,15000000,0,CO TREX COMPANY,0
f12c088f-343f-4cf8-a257-82db8e7512c6,CO MEDIA COLLECTION INDIV/CO. I.D,50,5600080.0,0,1001,10100000,0,CO MEDIA COLLECTION INDIV/CO. I.D,CO MEDIA COLLECTION INDIV/CO. I.D
e96c90bf-eee8-49a6-9358-ea2fcb3857f9,CO RAKKATON LLC     INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO RAKKATON LLC     INDIV/CO. I.D,0
5ece1a73-a166-4630-bcb4-23eadb7b8bb1,ORDER:RUBEN VILLEGAS HERNANDEZ,50,6201010.0,0,1001,18680000,0,RUBEN VILLEGAS HERNANDEZ,0
921d4ec1-1048-4bfb-bc02-1ed93f9ff4e2,ORDER:FRONTERATEXTILEDISTRIBUTORSLLC,50,6201010.0,0,1001,18680000,0,FRONTERATEXTILEDISTRIBUTORSLLC,0
ddb142be-b3c3-412c-8c81-ae5a5443276f,ORDER:YGRENE ENERGY FUND,50,1230055.0,0,1001,10100000,0,YGRENE ENERGY,YGRENE ENERGY - booking Topline
8a36212e-e635-4d2c-91ff-a9cae2b120bb,ORDER:DBA THE SOUTHERN THRIFT STORE,50,6201010.0,0,1001,18680000,0,DBA THE SOUTHERN THRIFT STORE,0
d6a39991-498b-4967-b505-b38aec871ced,DESCUENTO EVENTA ENTRY DESCRIPTION   SENDE,50,6201010.0,0,1001,18680000,0,DESCUENTO EVENTAS,0
3bc16cce-0961-4749-89c1-73230beaabd0,ORDER:IRONPLANET,50,6201010.0,0,1001,18680000,0,IRONPLANET,0
575171de-28e4-46bc-b21c-70ab150bcd2b,ORDER:JEM HOME IMPROVEMENT SOLUTIONS,50,6201010.0,0,1001,18680000,0,LLC JEM HOME IMPROVEMENT SOLUTIONS,0
749b1d23-6ab1-421e-8eac-92ff4e373d55,ORDER:DANGOO ELECTRONICS (USA) CO.,15,,0,1001,0,0,DANGOO ELECTRONICS (USA) CO.,0
338b71cc-e711-4459-a922-2ec770d62139,ORDER:BARGAIN 4 LESS USA LLC,50,6201010.0,0,1001,18680000,0,BARGAIN 4 LESS USA LLC,0
f0825d90-4a14-44fd-9f99-c25e36de98c5,CO PRIME360         INDIV/CO. I.D,0,,0,0,0,0,CO PRIME360         INDIV/CO. I.D,0
2d50d34b-49d2-4b7b-a249-25dd04bbdcaf,ORDER:JASON M. ODZIANA,50,6201010.0,0,1001,18680000,0,JASON M. ODZIANA,0
0052c0c9-951b-4f5a-ba9d-8c0998b23ce6,ORDER:HEARTH AND HOME WHOLESALE LLC,50,6201010.0,0,1001,18680000,0,HEARTH AND HOME WHOLESALE LLC,0
376e7c28-e07c-418c-a52c-a29938136843,ORDER:A-1 RESTAURANT EQUIPMENT INC,50,6201010.0,0,1001,18680000,0,A-1 RESTAURANT EQUIPMENT INC,0
184c194b-161a-4be4-99cb-a82855bcd99e,ORDER:5 STAR FINDS,50,6201010.0,0,1001,18680000,0,5 STAR FINDS,0
0e9a0ca8-6625-41cf-9544-565af3485158,ORDER:ABC TOOLS & MORE,50,6201010.0,0,1001,18680000,0,ABC TOOLS & MORE,0
097a7b94-29b1-4ba0-bfd0-79eb67a18156,ORDER:EGYPTIAN MARKET,50,6201010.0,0,1001,18680000,0,EGYPTIAN MARKET,0
b36b47e4-3b0c-4797-9de4-b7ef7c4d52bb,ORDER:COOL BUS ICE CREAM,50,6201010.0,0,1001,18680000,0,COOL BUS ICE CREAM,0
9865005e-4722-4a81-99b1-02c31357377d,ORDER:BIG D DISCOUNT INC,50,6201010.0,0,1001,18680000,0,BIG D DISCOUNT INC,0
2fa61e3b-1f9c-46b5-a6d1-f77510a8cd98,CO KALEKTRONICS,50,6201010.0,0,1001,18680000,0,CO KALEKTRONICS,0
46846e98-ad38-463f-b936-3000ef2ec956,ORDER:KUHALI TRADING GROUP INC.,50,6201010.0,0,1001,18680000,0,KUHALI TRADING GROUP INC.,0
838f1a5b-4e81-4de1-8b8d-bf18d0466680,ORDER:STOCKUPUSA LLC,50,6201010.0,0,1001,18680000,0,STOCKUPUSA,0
4bda0273-846a-405d-83ae-1d38da75fffb,ORDER:AFFR LLC DBA CALENDAR MEDIA,50,6201010.0,0,1001,18680000,0,AFFR LLC DBA CALENDAR MEDIA,0
2e9266b9-776f-4311-af76-de8715b84cd7,ORDER:ALDIN ZUHRIC OR,50,6201010.0,0,1001,18680000,0,ALDIN ZUHRIC OR,0
536339ee-ca2a-484b-893b-a5e086bd447a,ORDER:A.L.L. WHOLESALE LLC,50,6201010.0,0,1001,18680000,0,A.L.L. WHOLESALE LLC,0
03f7f322-eb8a-4c67-85c9-1f52853713be,ORDER:FED/CHIPS HOLDOVER,50,6201010.0,0,1001,18680000,0,FED/CHIPS HOLDOVER,0
7c968043-83d2-420f-8eaa-19da6ac5acc1,DETAILS:6710703 FISERV DEPOSIT,50,1200015.0,0,1076,0,0,WIRE,0
439d4179-739f-43a6-b409-c606bf202407,DETAILS:6710704 FISERV DEPOSIT,50,1200015.0,0,1029,0,0,6710704 FDMS DEPOSIT -FIRST DATA,0
c5c0557e-cd80-4435-beb3-570e14d74915,DETAILS:6710700 FISERV DEPOSIT,50,1200015.0,0,1001,0,0,WIRE,0
f34cb4c6-6d71-438f-b792-67a396ade244,DETAILS:6710709 FISERV DEPOSIT,50,1200015.0,0,1122,0,0,WIRE,0
e656afe8-b754-4eb8-8bb4-109458bf409f,ORDER:JERRY D NEWLAND,50,6201010.0,0,1001,18680000,0,JERRY D NEWLAND,0
86a4ea2a-4b9e-4ce5-a4b7-fc78c9480479,ORDER:SIKAFFY SURPLUS AND SALES LLC,50,6201010.0,0,1001,18680000,0,SIKAFFY SURPLUS AND SALES LLC,0
c14f3da1-f1d4-4078-b78a-723e95470455,ORDER:ALEJANDRINA RODRIGUEZ,50,6201010.0,0,1001,18680000,0,ALEJANDRINA RODRIGUEZ,0
885efb87-26b6-4d9f-bba5-15cc8cee7d1b,ORDER:FR8AUCTIONS LLC,50,6201010.0,0,1001,18680000,0,FR8AUCTIONS LLC,0
853756c8-8e46-42fb-9dad-98af2d2037fa,ORDER:LEON ANTHONY CLARK,50,6201010.0,0,1001,18680000,0,LEON ANTHONY CLARK,0
42ce8593-cb2c-469b-bf33-af91540071a7,ORDER:DOZA MUTUAL,50,6201010.0,0,1001,18680000,0,DOZA MUTUAL,0
9a18654b-d0df-4e7d-9d81-3fad16bb0180,ORDER:CELIA REYES,50,6201010.0,0,1001,18680000,0,CELIA REYES,0
08461c12-320c-44da-aa75-0a3bb6e794a5,ORDER:WICHITA SURPLUS L.L.C.,50,6201010.0,0,1001,18680000,0,WICHITA SURPLUS L.L.C.,0
515b9ce3-f4ef-467d-97b1-fcccc79fdbba,ORDER:COREY VANBROCKLIN,50,6201010.0,0,1001,18680000,0,COREY VANBROCKLIN,0
4b8443fb-c537-4da1-b196-1c47c094d926,ORDER:JORGE SANCHEZ,50,6201010.0,0,1001,18680000,0,JORGE SANCHEZ,0
f28c987d-2181-4e5a-b724-320eba3a0070,PAY BK:VIZO FINANCIAL CORPORATE CREDIT U,50,6201010.0,0,1001,18680000,0,DEMITRUS FLETCHER,0
b1b82ea0-2e39-4db2-a3f5-dfb4a260212c,PAY BK:FIRST-CITIZENS BANK + TRUST CO,50,6201010.0,0,1001,18680000,0,BUILDERS LIQUIDATORS LLC,0
b441a9c8-2110-40ce-992a-7183cb2ca4ad,ORDER:HOSANNA CHURCH,50,6201010.0,0,1001,18680000,0,HOSANNA CHURCH,0
